Bid Price,Bid Size,Bid Amount,Ask Price,Ask Size,Ask Amount,Spread,Diff Size
1001.76,0.12184521,1,1655.48,0.01126918,1,-653.72,0.11057602999999999
1001.74,0.10508715,1,1655.55,0.03,1,-653.81,0.07508715
1001.69,0.02535572,1,1655.71,0.00070874,1,-654.02,0.024646980000000002
1001.68,0.02494042,1,1655.79,0.02137848,1,-654.11,0.003561940000000003
1001.58,5.0,1,1656.1,0.05307649,2,-654.5199999999999,4.94692351
1001.4,0.01,1,1656.16,0.06367943,2,-654.7600000000001,-0.05367942999999999
1001.37,0.14,1,1656.25,0.00154887,1,-654.88,0.13845113
1001.25,0.27720161,1,1656.3,0.00129874,1,-655.05,0.27590286999999997
1001.21,5.00499788,1,1656.31,0.02017301,1,-655.0999999999999,4.984824870000001
1001.18,0.02628388,1,1656.54,0.00665523,1,-655.36,0.019628649999999997
1001.11,1.0,1,1656.62,0.01298652,1,-655.5099999999999,0.98701348
1001.1,0.1,1,1656.71,0.02,1,-655.61,0.08
1001.02,1.004,1,1656.86,0.01490599,1,-655.8399999999999,0.98909401
1001.01,5.47619452,4,1656.99,1.19271063,1,-655.98,4.283483889999999
1001.0,366.02377185,87,1657.02,0.10076566,1,-656.02,365.92300619
1000.99,2.0,1,1657.03,0.01543435,1,-656.04,1.98456565
1000.87,24.0,1,1657.38,0.02946216,1,-656.5100000000001,23.97053784
1000.77,0.03988,1,1657.53,0.04911071,1,-656.76,-0.009230710000000003
1000.76,0.10724993,1,1657.54,0.05727851,1,-656.78,0.049971419999999996
1000.75,0.008,1,1657.77,0.03375515,1,-657.02,-0.025755149999999997
1000.73,0.04757765,1,1658.0,0.5,1,-657.27,-0.45242235
1000.7,0.01,1,1658.06,0.00124209,1,-657.3599999999999,0.00875791
1000.68,0.09481197,1,1658.18,0.02317504,1,-657.5000000000001,0.07163692999999999
1000.67,0.04966672,1,1658.22,0.057259,2,-657.5500000000001,-0.00759228
1000.62,1.0,1,1658.26,0.01227791,1,-657.64,0.98772209
1000.56,1.90963458,2,1658.49,0.00875084,1,-657.9300000000001,1.90088374
1000.55,4.7435171,3,1658.62,0.46870395,1,-658.0699999999999,4.27481315
1000.5,5.0,2,1658.64,0.0200037,1,-658.1400000000001,4.9799963
1000.48,0.0398,1,1658.65,0.00124768,1,-658.1700000000001,0.03855232
1000.47,0.0139,1,1658.83,0.00239667,1,-658.3599999999999,0.011503329999999999
1000.45,0.05,1,1659.19,0.21895721,1,-658.74,-0.16895721000000002
1000.4,0.001,1,1659.3,0.00390587,1,-658.9,-0.00290587
1000.38,0.01645784,1,1659.46,0.01220881,1,-659.08,0.004249030000000001
1000.35,1.0,1,1659.48,0.4,1,-659.13,0.6
1000.32,0.0249911,1,1659.5,0.01216,1,-659.18,0.012831099999999998
1000.25,0.00223594,1,1659.53,0.02144628,1,-659.28,-0.019210340000000003
1000.24,0.006,1,1659.74,0.01011202,1,-659.5,-0.004112019999999999
1000.22,1.0,1,1659.81,0.0835399,1,-659.5899999999999,0.9164601
1000.12,0.02484702,1,1659.99,0.081036,1,-659.87,-0.05618898
1000.1,0.25,1,1660.0,50.22970839,6,-659.9,-49.97970839
1000.08,0.20085514,1,1660.15,0.00257934,1,-660.07,0.19827579999999997
1000.07,0.01486483,1,1660.28,0.00547998,1,-660.2099999999999,0.00938485
1000.06,0.07049577,1,1660.33,0.00457448,1,-660.27,0.06592129
1000.05,0.49798684,1,1660.55,0.05293426,2,-660.5,0.44505258
1000.01,37.04652169,8,1660.58,0.00149555,1,-660.5699999999999,37.04502614
1000.0,4718.02618391,1512,1660.62,0.02933079,1,-660.6199999999999,4717.99685312
999.99,7.15620023,26,1660.71,0.08400542,1,-660.72,7.072194809999999
999.98,13.94055825,2,1660.78,0.00976884,1,-660.8,13.930789410000001
999.95,0.07,1,1660.82,0.01256713,1,-660.8699999999999,0.05743287000000001
999.93,0.0579209,1,1660.89,0.03507729,1,-660.9600000000002,0.02284361
999.9,0.81709488,2,1660.95,0.02782589,10,-661.0500000000001,0.78926899
999.89,0.00437662,1,1661.0,0.0126,1,-661.11,-0.008223379999999999
999.88,0.09941193,1,1661.08,0.01622093,1,-661.1999999999999,0.08319099999999999
999.83,0.13556653,1,1661.11,0.01514513,1,-661.2799999999999,0.12042139999999998
999.75,0.12673722,1,1661.34,0.0053809,1,-661.5899999999999,0.12135632000000002
999.69,0.52,3,1661.47,0.00229095,1,-661.78,0.51770905
999.5,0.15182616,2,1661.53,0.01640064,1,-662.03,0.13542552
999.46,0.04917047,1,1661.58,0.03106535,1,-662.1199999999999,0.018105120000000002
999.39,0.39804161,1,1661.72,0.02462402,1,-662.33,0.37341758999999997
999.32,0.0209,1,1661.78,0.02938415,1,-662.4599999999999,-0.008484150000000003
999.31,0.28027339,1,1662.02,0.07731024,1,-662.71,0.20296315
999.27,0.19895,1,1662.08,0.01879082,1,-662.81,0.18015917999999997
999.21,0.0398,1,1662.11,0.00358187,1,-662.8999999999999,0.03621813
999.19,0.03218399,1,1662.27,0.19543902,1,-663.0799999999999,-0.16325503
999.07,0.0398,1,1662.31,0.59625773,1,-663.2399999999999,-0.55645773
999.05,2.0,1,1662.32,0.03046343,1,-663.27,1.96953657
999.01,0.00248746,1,1662.37,480.75283134,1,-663.3599999999999,-480.75034388
999.0,140.04380696,111,1662.69,0.01677737,1,-663.69,140.02702959
998.99,0.61214541,3,1662.75,0.18067929,1,-663.76,0.43146612
998.98,0.40086166,1,1662.78,0.74667503,1,-663.8,-0.34581337
998.89,30.79943271,3,1662.94,0.01730086,1,-664.0500000000001,30.782131850000003
998.86,0.02644394,1,1662.97,0.01844613,1,-664.11,0.007997809999999998
998.75,0.04915503,1,1663.13,0.10039543,1,-664.3800000000001,-0.05124039999999999
998.7,0.04993125,2,1663.2,0.31330908,1,-664.5,-0.26337783000000003
998.56,0.175,2,1663.3,0.21209035,2,-664.74,-0.03709035000000002
998.25,1.0,1,1663.32,0.01615018,1,-665.0699999999999,0.98384982
998.24,0.008,1,1663.34,0.00975456,1,-665.0999999999999,-0.0017545600000000005
998.06,0.15916689,1,1663.5,0.0958272,1,-665.44,0.06333969
998.05,1.0,1,1663.63,0.056891,1,-665.5800000000002,0.943109
998.02,0.52485004,2,1663.64,0.02083186,1,-665.6200000000001,0.50401818
998.0,38.46265907,25,1663.87,0.02331307,1,-665.8699999999999,38.439346
997.95,0.07660003,1,1664.04,0.02127249,1,-666.0899999999999,0.055327539999999995
997.9,2.25767839,1,1664.12,0.002,1,-666.2199999999999,2.2556783900000004
997.77,0.06503352,1,1664.19,0.02460576,1,-666.4200000000001,0.04042775999999999
997.65,0.0011,1,1664.28,0.03419321,1,-666.63,-0.033093210000000005
997.58,0.00245202,1,1664.6,0.02007259,1,-667.0199999999999,-0.017620570000000002
997.42,0.12238556,1,1664.84,0.01120578,1,-667.42,0.11117978
997.21,0.18780111,1,1664.86,0.21359746,1,-667.6499999999999,-0.025796349999999996
997.19,0.05485436,1,1664.91,0.00123697,1,-667.72,0.05361739
997.11,0.05196561,2,1664.99,0.0527931,2,-667.88,-0.0008274900000000002
997.02,0.857,1,1665.0,0.07,1,-667.98,0.7869999999999999
997.0,30.72909325,17,1665.12,0.40813531,1,-668.1199999999999,30.32095794
996.92,0.02206797,1,1665.18,0.0305391,1,-668.2600000000001,-0.00847113
996.59,0.03743345,1,1665.22,0.03052206,2,-668.63,0.00691139
996.55,0.02467735,1,1665.42,0.00661976,1,-668.8700000000001,0.018057590000000002
996.42,0.03,1,1665.7,0.0620877,1,-669.2800000000001,-0.032087700000000004
996.41,0.1,1,1665.8,0.04886672,1,-669.39,0.05113328
996.24,6.21962091,2,1665.81,0.00658951,1,-669.5699999999999,6.213031399999999
996.2,0.0299,1,1665.85,0.05699255,1,-669.6499999999999,-0.027092550000000003
996.16,0.014,1,1666.0,0.011777,4,-669.84,0.002223000000000001
996.15,0.03860576,2,1666.12,0.02306459,1,-669.9699999999999,0.015541170000000003
996.07,4.00003515,1,1666.18,0.02930055,1,-670.11,3.9707346000000006
996.02,0.3,1,1666.21,0.01706059,1,-670.19,0.28293941
996.01,1.01986769,1,1666.46,0.1572599,1,-670.45,0.8626077900000001
996.0,8.58297019,11,1666.48,0.01823199,1,-670.48,8.564738199999999
995.95,3.0,1,1666.49,0.03874277,1,-670.54,2.96125723
995.83,0.05673014,2,1666.66,2.65427624,1,-670.83,-2.5975461
995.74,0.008,1,1666.77,2.0,1,-671.03,-1.992
995.57,0.05072305,1,1667.0,0.5,1,-671.43,-0.44927695
995.55,0.5,1,1667.03,0.07490967,1,-671.48,0.42509033
995.5,0.19970589,1,1667.28,0.0152171,1,-671.78,0.18448878999999999
995.35,0.14259305,1,1667.3,0.00257934,1,-671.9499999999999,0.14001370999999999
995.26,0.04,1,1667.42,0.21787575,1,-672.1600000000001,-0.17787575
995.2,0.8,1,1667.74,0.03095058,1,-672.54,0.7690494200000001
995.09,3.0,1,1667.77,0.01214801,1,-672.68,2.98785199
995.0,187.80088078,63,1667.78,0.01160635,1,-672.78,187.78927443
994.95,0.29219188,1,1667.84,0.02133947,1,-672.8899999999999,0.27085241000000004
994.88,0.00239667,1,1667.9,0.712,1,-673.0200000000001,-0.70960333
994.82,1.0,1,1668.31,0.02,1,-673.4899999999999,0.98
994.75,0.00200305,1,1668.34,2.04,1,-673.5899999999999,-2.03799695
994.69,5.0,1,1668.44,0.00388447,1,-673.75,4.99611553
994.61,0.09888181,1,1668.5,0.02474525,2,-673.89,0.07413656
994.58,0.09471354,1,1668.63,0.0045517,1,-674.0500000000001,0.09016184
994.53,2.0,1,1668.64,0.06736099,1,-674.1100000000001,1.93263901
994.42,0.011,1,1668.81,0.02740053,1,-674.39,-0.01640053
994.37,0.25,1,1668.92,0.16151479,1,-674.5500000000001,0.08848521000000001
994.27,0.15500154,2,1669.0,1.38685062,2,-674.73,-1.23184908
994.22,1.0,1,1669.03,0.1,1,-674.81,0.9
994.19,0.10000089,1,1669.07,0.00180264,1,-674.8799999999999,0.09819825
994.12,0.02796402,1,1669.26,0.1000267,1,-675.14,-0.07206267999999999
994.04,8.0,5,1669.29,0.0261211,1,-675.25,7.9738789
994.0,29.11504,22,1669.36,0.07343043,1,-675.3599999999999,29.041609570000002
993.75,0.02580868,1,1669.43,0.00274399,1,-675.6800000000001,0.02306469
993.68,2.55,2,1669.44,0.05265237,2,-675.7600000000001,2.4973476299999997
993.64,0.18170636,22,1669.6,0.02089243,1,-675.9599999999999,0.16081393000000002
993.6,0.04536965,1,1669.99,0.01249811,1,-676.39,0.03287154
993.53,0.00591429,1,1670.0,0.2809,5,-676.47,-0.27498571
993.49,0.0401,1,1670.03,0.0574495,1,-676.54,-0.017349500000000004
993.24,0.008,1,1670.11,0.02174473,2,-676.8699999999999,-0.01374473
993.15,0.01238626,1,1670.18,0.057,1,-677.0300000000001,-0.04461374
993.11,1.0,1,1670.24,0.00209858,1,-677.13,0.99790142
993.0,4.00053658,2,1670.29,0.00535207,1,-677.29,3.9951845100000005
992.99,0.02431233,1,1670.39,0.01869738,1,-677.4000000000001,0.0056149500000000005
992.89,0.04493587,1,1670.5,0.09170185,2,-677.61,-0.04676598
992.88,10.12256836,1,1670.59,0.07511857,3,-677.7099999999999,10.04744979
992.75,0.0401,1,1670.73,0.01486483,1,-677.98,0.025235169999999994
992.62,0.0401,1,1670.74,0.00971062,1,-678.12,0.030389379999999997
992.53,0.02483642,1,1670.86,0.00122901,1,-678.3299999999999,0.023607410000000002
992.41,0.0401,1,1671.0,1.02882347,1,-678.59,-0.98872347
992.2,0.4,1,1671.23,0.356,1,-679.03,0.04400000000000004
992.0,3.09128796,7,1671.38,0.05680197,1,-679.3800000000001,3.03448599
991.96,9.0,1,1671.46,0.03485548,1,-679.5,8.96514452
991.92,0.0935596,1,1671.57,0.01669087,1,-679.65,0.07686873000000001
991.91,0.0141,1,1671.61,0.01821704,1,-679.6999999999999,-0.004117040000000001
991.9,2.0,1,1671.72,0.00430464,1,-679.82,1.99569536
991.88,0.11067704,1,1671.78,0.00123189,1,-679.9,0.10944515
991.73,0.25,1,1671.91,0.00100803,1,-680.1800000000001,0.24899197
991.55,3.0,1,1671.92,0.0183474,1,-680.3700000000001,2.9816526
991.53,0.06984987,1,1671.97,0.04878638,1,-680.44,0.021063489999999997
991.15,0.20057508,1,1672.1,0.00486696,1,-680.9499999999999,0.19570811999999999
991.1,0.61418248,3,1672.12,0.74250431,1,-681.0199999999999,-0.12832182999999997
991.05,0.0079879,1,1672.19,0.02541103,1,-681.1400000000001,-0.017423130000000002
991.0,34.10437917,10,1672.32,0.02116716,1,-681.3199999999999,34.083212010000004
990.96,0.1003168,1,1672.42,0.08722397,1,-681.46,0.01309283
990.8,0.0011,1,1672.7,0.00148472,1,-681.9000000000001,-0.00038471999999999985
990.74,2.008,2,1672.77,0.02884549,1,-682.03,1.97915451
990.71,0.02752857,1,1672.92,0.01997268,1,-682.21,0.007555889999999999
990.5,0.2095651,1,1673.01,1.14040578,1,-682.51,-0.93084068
990.49,1.0,1,1673.33,0.6,1,-682.8399999999999,0.4
990.37,0.02546008,1,1673.44,0.0054369,1,-683.07,0.02002318
990.35,0.00246992,1,1673.46,0.0021667,1,-683.11,0.0003032199999999999
990.19,0.02840222,1,1673.47,0.02222209,1,-683.28,0.006180129999999999
990.01,0.0100403,1,1673.54,0.00129874,1,-683.53,0.00874156
990.0,538.94191316,98,1673.66,0.01420788,1,-683.6600000000001,538.92770528
989.98,0.39889544,1,1673.69,0.02221324,1,-683.71,0.37668219999999997
989.94,0.02668221,1,1673.92,0.03083629,1,-683.98,-0.0041540799999999975
989.89,1.0,1,1674.0,0.00710512,2,-684.11,0.99289488
989.83,2.5,1,1674.11,0.02295464,1,-684.2799999999999,2.47704536
989.81,1.99,1,1674.12,0.04862396,1,-684.31,1.94137604
989.77,0.003,1,1674.21,0.05670806,1,-684.44,-0.053708059999999995
989.76,4.23657331,1,1674.27,0.02399235,2,-684.51,4.2125809599999995
989.72,0.04765721,1,1674.34,0.00658446,1,-684.6199999999999,0.04107275
989.7,0.06731595,1,1674.35,0.00136258,1,-684.6499999999999,0.06595337
989.69,0.10043549,1,1674.49,0.00257934,1,-684.8,0.09785615
989.6,0.03953294,2,1674.74,0.08042836,1,-685.14,-0.04089542
989.59,0.0301,1,1674.8,0.01814145,1,-685.2099999999999,0.011958549999999998
989.58,0.04966138,1,1674.81,0.03855038,1,-685.2299999999999,0.011110999999999996
989.54,0.02700371,1,1674.83,0.01215641,1,-685.29,0.0148473
989.5,0.02661806,1,1674.85,0.00227265,1,-685.3499999999999,0.024345409999999998
989.49,124.9966822,1,1675.0,53.36098804,8,-685.51,71.63569415999999
989.41,0.10377174,1,1675.16,0.00124283,1,-685.7500000000001,0.10252891
989.34,0.03674369,1,1675.38,0.06058734,1,-686.0400000000001,-0.02384365
989.16,0.02349939,1,1675.41,0.09965946,1,-686.2500000000001,-0.07616007000000001
989.15,2.01789415,1,1675.48,0.12673812,1,-686.33,1.89115603
989.11,0.01664536,1,1675.61,0.02723932,1,-686.4999999999999,-0.01059396
989.0,28.92303682,22,1675.65,1.0,1,-686.6500000000001,27.92303682
988.9,1.0,1,1675.71,0.21679836,1,-686.8100000000001,0.78320164
988.88,2.30044642,5,1675.77,0.01963123,1,-686.89,2.28081519
988.86,15.0,1,1676.11,0.01208751,1,-687.2499999999999,14.98791249
988.71,0.00502675,1,1676.17,0.01695924,1,-687.46,-0.01193249
988.52,0.02758945,1,1676.19,0.0212332,1,-687.6700000000001,0.006356250000000001
988.35,0.0403,1,1676.32,0.00239667,1,-687.9699999999999,0.03790333
988.3,0.03677266,1,1676.64,0.08939467,1,-688.3400000000001,-0.05262201
988.24,0.008,1,1676.8,0.02,1,-688.56,-0.012
988.22,1.0,1,1676.85,0.00875084,1,-688.6299999999999,0.99124916
988.19,0.0214,1,1676.99,0.00452902,1,-688.8,0.01687098
988.15,0.54,1,1677.0,0.17889087,1,-688.85,0.36110913
988.05,0.02759824,1,1677.43,0.01216,1,-689.3800000000001,0.015438239999999999
988.0,17.46519407,24,1677.48,0.01695335,1,-689.48,17.448240719999998
987.95,0.03429081,1,1677.49,0.00354902,1,-689.54,0.030741789999999998
987.87,2.0,2,1677.64,0.00386316,1,-689.7700000000001,1.99613684
987.66,0.0214,1,1677.74,0.08034899,1,-690.08,-0.05894898999999999
987.59,0.02082306,1,1677.77,0.46870395,1,-690.18,-0.44788089
987.5,1.0,1,1678.0,0.10565444,2,-690.5,0.89434556
987.0,49.58967201,15,1678.14,0.04221982,1,-691.1400000000001,49.54745219
986.96,0.02573414,1,1678.2,0.00896,1,-691.24,0.01677414
986.81,0.0403,1,1678.24,0.0621217,1,-691.4300000000001,-0.0218217
986.67,0.20996685,1,1678.3,0.01600603,1,-691.63,0.19396082
986.41,0.01008,1,1678.38,0.08032266,1,-691.9700000000001,-0.07024266
986.39,0.02667798,1,1678.5,0.05388006,1,-692.11,-0.02720208
986.16,0.04828058,1,1678.65,0.0099981,1,-692.4900000000001,0.038282479999999994
986.12,1.0,1,1678.69,0.00122682,1,-692.57,0.99877318
986.0,5.66215618,5,1678.75,0.0186043,1,-692.75,5.64355188
985.87,0.02534038,1,1678.92,0.03016217,1,-693.0500000000001,-0.004821789999999999
985.77,0.14465391,1,1679.0,1.90487367,3,-693.23,-1.76021976
985.73,0.008,1,1679.16,1.0,1,-693.4300000000001,-0.992
985.7,0.0011,1,1679.21,0.05545497,2,-693.51,-0.05435497
985.64,2.0,1,1679.29,0.07945375,2,-693.65,1.92054625
985.55,0.37,2,1679.4,0.80642961,1,-693.8500000000001,-0.43642961
985.52,0.0404,1,1679.46,0.09673432,2,-693.94,-0.05633432
985.4,0.0404,1,1679.63,0.01523108,1,-694.2300000000001,0.025168919999999997
985.31,1.0,1,1679.74,0.0150129,1,-694.4300000000001,0.9849871
985.26,0.13757129,1,1679.9,0.07648743,1,-694.6400000000001,0.06108386000000002
985.08,0.25,1,1679.93,0.08101618,1,-694.85,0.16898382
985.05,0.09372389,1,1679.96,0.01812642,1,-694.9100000000001,0.07559747
985.0,96.44829293,36,1679.97,0.21167632,1,-694.97,96.23661661
984.96,0.05880122,1,1680.0,10.99186032,17,-695.04,-10.933059100000001
984.83,0.0404,1,1680.11,0.01882344,1,-695.2799999999999,0.021576559999999998
984.81,0.02,1,1680.13,0.03072246,1,-695.3200000000002,-0.01072246
984.74,0.05260296,1,1680.65,0.02106225,1,-695.9100000000001,0.03154071
984.51,0.02460576,1,1680.67,0.02493388,1,-696.1600000000001,-0.0003281199999999977
984.5,0.00239667,1,1680.77,0.00965268,1,-696.27,-0.00725601
984.42,0.00596902,1,1680.86,0.0596101,1,-696.4399999999999,-0.05364108
984.34,1.0,1,1680.92,0.01824918,1,-696.58,0.98175082
984.33,0.03266985,1,1681.03,0.00688217,2,-696.6999999999999,0.02578768
984.24,0.02500585,1,1681.13,0.01443021,1,-696.8900000000001,0.010575639999999999
984.18,0.11,1,1681.17,0.62274548,1,-696.9900000000001,-0.51274548
984.13,0.09993481,1,1681.29,0.01987328,1,-697.16,0.08006152999999999
984.04,0.05050607,1,1681.51,0.73835797,1,-697.47,-0.6878519000000001
984.0,0.2803,2,1681.58,0.09929371,1,-697.5799999999999,0.18100629000000001
983.93,1.12237049,1,1681.59,0.01468673,1,-697.66,1.10768376
983.52,0.11544655,1,1681.62,0.03779545,1,-698.0999999999999,0.0776511
983.41,0.16153802,1,1681.72,0.00257934,1,-698.3100000000001,0.15895868
983.34,0.03038623,1,1681.92,0.01520594,1,-698.58,0.01518029
983.29,0.0252223,1,1682.1,0.03463499,1,-698.81,-0.009412689999999998
983.24,0.08,1,1682.11,0.05008341,1,-698.8699999999999,0.02991659
983.23,0.008,1,1682.13,0.02284518,1,-698.9000000000001,-0.01484518
983.0,2.17667853,3,1682.34,0.03326212,1,-699.3399999999999,2.14341641
982.75,0.00928009,1,1682.49,0.04838214,1,-699.74,-0.03910205
982.69,0.12422006,1,1682.61,0.05642503,1,-699.9199999999998,0.06779502999999999
982.63,0.08150398,2,1682.67,0.01150366,1,-700.0400000000001,0.07000032
982.61,0.0144,1,1682.96,0.02304856,1,-700.35,-0.00864856
982.6,494.10407504,1,1683.16,0.01805138,1,-700.5600000000001,494.08602366
982.58,0.04168986,1,1683.18,0.03835874,1,-700.6,0.00333112
982.57,0.19059929,1,1683.31,0.00654938,1,-700.7399999999999,0.18404991
982.42,0.01238626,1,1683.53,0.02090679,1,-701.11,-0.008520530000000002
982.31,20.0,1,1683.75,0.01107996,1,-701.44,19.98892004
982.25,3.2385092,1,1683.86,0.02460576,1,-701.6099999999999,3.21390344
982.22,0.011,1,1683.96,0.03018251,2,-701.74,-0.01918251
982.18,0.1,1,1684.0,0.79809976,2,-701.82,-0.6980997600000001
982.17,0.05,1,1684.04,0.21572638,1,-701.87,-0.16572638
982.0,7.59897701,6,1684.34,0.08232319,1,-702.3399999999999,7.516653819999999
981.91,0.02504529,1,1684.5,0.01202732,1,-702.59,0.013017970000000002
981.8,0.22540469,1,1684.57,0.02112748,1,-702.77,0.20427721
981.76,1.0124674,1,1684.63,0.00651591,1,-702.8700000000001,1.00595149
981.12,0.11057375,1,1684.9,0.00147397,1,-703.7800000000001,0.10909978
981.1,0.02692263,1,1684.99,0.009,1,-703.89,0.017922630000000002
981.0,0.915,4,1685.0,3.44669247,4,-704.0,-2.53169247
980.8,0.2011,2,1685.14,0.02890398,1,-704.3400000000001,0.17219602
980.73,0.008,1,1685.38,0.00450648,1,-704.6500000000001,0.00349352
980.7,0.1073417,1,1685.57,0.08276651,1,-704.8699999999999,0.024575189999999997
980.63,0.04159954,1,1685.63,0.00122177,1,-705.0000000000001,0.04037777
980.6,0.47331494,1,1685.82,2.0,1,-705.2199999999999,-1.52668506
980.45,0.0145,1,1685.88,0.01492264,1,-705.4300000000001,-0.00042263999999999843
980.44,0.13026642,1,1686.0,1.0,1,-705.56,-0.86973358
980.3,0.0217,1,1686.2,0.03283771,2,-705.9000000000001,-0.011137709999999999
980.01,5.0,1,1686.3,0.07228045,1,-706.29,4.92771955
980.0,133.35206573,93,1686.35,0.03060911,1,-706.3499999999999,133.32145662
979.88,0.00460878,1,1686.59,0.02426095,1,-706.7099999999999,-0.01965217
979.8,0.05015709,1,1686.67,0.01615623,1,-706.8700000000001,0.03400086
979.76,0.09614619,1,1686.69,0.00539417,1,-706.9300000000001,0.09075202
979.61,0.1411306,1,1686.88,0.00384199,1,-707.2700000000001,0.13728861
979.59,0.0283788,1,1686.99,0.40284367,1,-707.4,-0.37446487
979.56,0.01619138,1,1687.0,4.16656867,2,-707.44,-4.15037729
979.39,0.1290219,1,1687.07,0.5,1,-707.68,-0.3709781
979.24,0.01486483,1,1687.09,0.06662413,1,-707.8499999999999,-0.0517593
979.0,15.1265572,7,1687.15,0.01851169,1,-708.1500000000001,15.10804551
978.98,0.0145,1,1687.2,0.01653364,1,-708.22,-0.002033639999999998
978.94,0.02619913,1,1687.29,0.0300126,1,-708.3499999999999,-0.0038134699999999994
978.88,0.00783322,1,1687.5,0.00154887,1,-708.62,0.00628435
978.79,0.14605614,2,1687.56,0.02583831,1,-708.77,0.12021783
978.38,0.07027767,2,1687.67,0.03419321,1,-709.2900000000001,0.03608446
978.34,10.16,1,1687.7,0.11731235,1,-709.36,10.04268765
978.27,0.0218,1,1687.78,0.09892886,1,-709.51,-0.07712886
978.0,1.21163599,4,1688.0,1.03301895,4,-710.0,0.17861704
977.97,0.31683497,2,1688.12,0.01704284,1,-710.1499999999999,0.29979213
977.95,0.15760621,1,1688.2,0.02052877,1,-710.25,0.13707744
977.94,0.02520696,1,1688.28,0.09442068,1,-710.3399999999999,-0.06921372
977.92,0.025,1,1688.31,0.00961028,1,-710.39,0.01538972
977.9,1.0,1,1688.34,0.00754935,2,-710.4399999999999,0.99245065
977.77,0.54084295,3,1688.35,0.01803637,1,-710.5799999999999,0.52280658
977.69,0.3,1,1688.37,0.19378232,1,-710.6799999999998,0.10621767999999998
977.47,0.0949427,1,1688.42,0.01486483,1,-710.95,0.08007787000000001
977.45,0.27577397,1,1688.48,0.01236127,1,-711.03,0.2634127
977.2,0.0407,1,1688.8,1.0,1,-711.5999999999999,-0.9593
977.0,6.52285817,9,1688.97,0.00257934,1,-711.97,6.5202788300000005
976.96,0.07089158,1,1689.02,0.02095788,1,-712.06,0.0499337
976.8,0.10197,1,1689.03,0.1808068,1,-712.23,-0.07883679999999998
976.66,1.01980218,1,1689.69,0.01977451,1,-713.0300000000001,1.00002767
976.6,0.02105739,1,1689.79,0.06176745,1,-713.1899999999999,-0.040710060000000006
976.57,0.16153694,1,1689.82,0.059178,1,-713.2499999999999,0.10235893999999998
976.44,0.18,1,1689.97,0.01815146,1,-713.53,0.16184853999999999
976.22,0.74838663,1,1689.98,1.18,1,-713.76,-0.4316133699999999
976.1,0.13794061,2,1690.0,1.36455517,9,-713.9,-1.22661456
